0.103808	1
0.103808	1001
0.107708	2001
0.107708	3001
0.111608	4001
0.111608	5001
0.111608	6001
0.115508	7001
0.115508	8001
0.115508	9001
0.119408	10001
0.119408	11001
0.119408	12001
0.119408	13001
0.119408	14001
0.119408	15001
0.123308	16001
0.123308	17001
0.123308	18001
0.123308	19001
0.123308	20001
0.123308	21001
0.123308	22001
0.123308	23001
0.123308	24001
0.127208	25001
0.127208	26001
0.127208	27001
0.127208	28001
0.127208	29001
0.127208	30001
0.127208	31001
0.127208	32001
0.127208	33001
0.127208	34001
0.127208	35001
0.127208	36001
0.131108	37001
0.131108	38001
0.131108	39001
0.131108	40001
0.131108	41001
0.131108	42001
0.131108	43001
0.131108	44001
0.131108	45001
0.131108	46001
0.131108	47001
0.131108	48001
0.131108	49001
0.131108	50001
0.131108	51001
0.131108	52001
0.131108	53001
0.131108	54001
0.135008	55001
0.135008	56001
0.135008	57001
0.135008	58001
0.135008	59001
0.135008	60001
0.135008	61001
0.135008	62001
0.135008	63001
0.135008	64001
0.135008	65001
0.135008	66001
0.135008	67001
0.135008	68001
0.135008	69001
0.135008	70001
0.135008	71001
0.135008	72001
0.135008	73001
0.135008	74001
0.135008	75001
0.135008	76001
0.135008	77001
0.135008	78001
0.135908	79001
0.135908	80001
0.135908	81001
0.138908	82001
0.138908	83001
0.138908	84001
0.138908	85001
0.138908	86001
0.138908	87001
0.138908	88001
0.138908	89001
0.138908	90001
0.138908	91001
0.138908	92001
0.138908	93001
0.138908	94001
0.138908	95001
0.138908	96001
0.138908	97001
0.138908	98001
0.138908	99001
0.138908	100001
0.138908	101001
0.138908	102001
0.138908	103001
0.138908	104001
0.138908	105001
0.138908	106001
0.138908	107001
0.138908	108001
0.138908	109001
0.138908	110001
0.138908	111001
0.138908	112001
0.138908	113001
0.138908	114001
0.139808	115001
0.139808	116001
0.139808	117001
0.139808	118001
0.139808	119001
0.139808	120001
0.139808	121001
0.139808	122001
0.139808	123001
0.142808	124001
0.142808	125001
0.142808	126001
0.142808	127001
0.142808	128001
0.142808	129001
0.142808	130001
0.142808	131001
0.142808	132001
0.142908	133001
0.142908	134001
0.142908	135001
0.142908	136001
0.142908	137001
0.142908	138001
0.142908	139001
0.142908	140001
0.142908	141001
0.142908	142001
0.142908	143001
0.142908	144001
0.142908	145001
0.142908	146001
0.142908	147001
0.142908	148001
0.142908	149001
0.142908	150001
0.142908	151001
0.142908	152001
0.142908	153001
0.142908	154001
0.142908	155001
0.142908	156001
0.142908	157001
0.142908	158001
0.142908	159001
0.142908	160001
0.142908	161001
0.142908	162001
0.142908	163001
0.142908	164001
0.142908	165001
0.142908	166001
0.142908	167001
0.142908	168001
0.143708	169001
0.143708	170001
0.143708	171001
0.143708	172001
0.143708	173001
0.143708	174001
0.143708	175001
0.143708	176001
0.143708	177001
0.143708	178001
0.143708	179001
0.143708	180001
0.143708	181001
0.143708	182001
0.143708	183001
0.143708	184001
0.143708	185001
0.143708	186001
0.146708	187001
0.146708	188001
0.146708	189001
0.146708	190001
0.146708	191001
0.146708	192001
0.146708	193001
0.146708	194001
0.146708	195001
0.146708	196001
0.146708	197001
0.146708	198001
0.146708	199001
0.146708	200001
0.146708	201001
0.146808	202001
0.146808	203001
0.146808	204001
0.146908	205001
0.146908	206001
0.146908	207001
0.146908	208001
0.146908	209001
0.146908	210001
0.146908	211001
0.146908	212001
0.146908	213001
0.146908	214001
0.146908	215001
0.146908	216001
0.146908	217001
0.146908	218001
0.146908	219001
0.146908	220001
0.146908	221001
0.146908	222001
0.146908	223001
0.146908	224001
0.146908	225001
0.146908	226001
0.146908	227001
0.146908	228001
0.146908	229001
0.146908	230001
0.146908	231001
0.146908	232001
0.146908	233001
0.146908	234001
0.146908	235001
0.146908	236001
0.146908	237001
0.146908	238001
0.146908	239001
0.146908	240001
0.146908	241001
0.146908	242001
0.146908	243001
0.146908	244001
0.146908	245001
0.146908	246001
0.146908	247001
0.146908	248001
0.146908	249001
0.147608	250001
0.147608	251001
0.147608	252001
0.147608	253001
0.147608	254001
0.147608	255001
0.147608	256001
0.147608	257001
0.147608	258001
0.147608	259001
0.147608	260001
0.147608	261001
0.147608	262001
0.147608	263001
0.147608	264001
0.147608	265001
0.147608	266001
0.147608	267001
0.147608	268001
0.147608	269001
0.147608	270001
0.147608	271001
0.147608	272001
0.147608	273001
0.147608	274001
0.147608	275001
0.147608	276001
0.147808	277001
0.147808	278001
0.147808	279001
0.150608	280001
0.150608	281001
0.150608	282001
0.150608	283001
0.150608	284001
0.150608	285001
0.150608	286001
0.150608	287001
0.150608	288001
0.150608	289001
0.150608	290001
0.150608	291001
0.150608	292001
0.150608	293001
0.150608	294001
0.150608	295001
0.150608	296001
0.150608	297001
0.150608	298001
0.150608	299001
0.150608	300001
0.150708	301001
0.150708	302001
0.150708	303001
0.150708	304001
0.150708	305001
0.150708	306001
0.150708	307001
0.150708	308001
0.150708	309001
0.150708	310001
0.150708	311001
0.150708	312001
0.150708	313001
0.150708	314001
0.150708	315001
0.150708	316001
0.150708	317001
0.150708	318001
0.150708	319001
0.150708	320001
0.150708	321001
0.150708	322001
0.150708	323001
0.150708	324001
0.150708	325001
0.150708	326001
